writer,article,likes,replys_count,replys,datetime,img,tags
tiff_make,#今日のメイク..#キャンメイク のアイシャドウと #アリタウム #シャインフィクスアイズ を使用してナチュラルめなメイクにしました。.アリタウムのシャドウはすごくサラサラした質感ですが、目元につけると密着してくれ、ラメが細かいのですごく綺麗に付きます✨ラメ感が派手では無いのでオフィスメイクでもOKかと思います🙆‍♂️私は黒目の上や、涙袋に使用しています💄..アイラインはセザンヌの極細アイライナーのブラウンを使用。今までは黒を使用していましたが、ブラウンの方が優しい印象になるのでこちらに変更しました👌✨..#コスメ好きさんと繋がりたい #プチプラコスメ#セザンヌ#makeup #eyemakeup #화장품 #아이메이크업 #아리따움,3,1,'0',2017-12-13 01:46,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#今日のメイク', '#キャンメイク', '#アリタウム', '#シャインフィクスアイズ', '#コスメ好きさんと繋がりたい', '#プチプラコスメ', '#セザンヌ', '#makeup', '#eyemakeup', '#화장품', '#아이메이크업', '#아리따움'"
aritaum_ktp,Sulwhasoo Time Treasure  Christmas Set!💕❄️ Thank you for your post @lynnventurella !! ...#amore #aritaum #iope #laneige #hanyul #mamonde #sulwhasoo #kbeauty #koreanskincare #koreancosmetics #makeup #koreatown #la #follow #아모레 #아리따움 #한율 #아이오페 #마몽드 #설화수 #라네즈 #한국화장품 #아모레퍼시픽 #코리아타운플라자2층 #팔로우,26,1,'0',2017-12-12 23:09,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#amore', '#aritaum', '#iope', '#laneige', '#hanyul', '#mamonde', '#sulwhasoo', '#kbeauty', '#koreanskincare', '#koreancosmetics', '#makeup', '#koreatown', '#la', '#follow', '#아모레', '#아리따움', '#한율', '#아이오페', '#마몽드', '#설화수', '#라네즈', '#한국화장품', '#아모레퍼시픽', '#코리아타운플라자2층', '#팔로우'"
do_hee0605,온양 안녕추웠을때 와서 추울때가네잘해줘서 감사했습니다😊#mbc아카데미뷰티스쿨 #아리따움 #리원 #영만이 #밥풀이 #안녕,10,1,'0',2017-12-12 22:44,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#mbc아카데미뷰티스쿨', '#아리따움', '#리원', '#영만이', '#밥풀이', '#안녕'"
eun.na.na,내새끼 쓸애기와 정말 간만이구나.12월은 지옥😑 너는 행복한 고민이여~친동생이였음 ㅗ백만개 날려줄텐데ㅋ성격이 너무 똑같어ㅡㅡ ....#광주#술스타그램#겨울#포차#일상#데일리#선운지구#참이슬#해장술#굴찜#닭발#선운지구#아리따움#언니#감사합니다,39,5,"(1, 'riontattoo', '😊'), (2, 'newnyong', 'ㅋㅋㅋㅋ'), (3, 'ins___win', '인스타그램 마케팅 전문 ! 제이엠마케팅 입니다.  페이지내에 많은 후기가 있습니다. 인스타그램으로 광고 희망하시는 대표님들은 언제든지 문의주세요~ 감사합니다 ^^💫'), (4, 'love_f4f', '기분 좋은 사진이네요~🙇'), (5, 'eunhee_2015', 'Wow~')",2017-12-12 16:19,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#광주', '#술스타그램', '#겨울', '#포차', '#일상', '#데일리', '#선운지구', '#참이슬', '#해장술', '#굴찜', '#닭발', '#선운지구', '#아리따움', '#언니', '#감사합니다'"
oh_j_2,오늘의 눈화장 ㅎㅅㅎ/이번 주 안에 뿌염하구 앞머리 자르러 가야지 냐냥 머리 인생 욜로...#아리따움 #마몽드 #렌즈타운 #beauty #cosmetic #눈화장 #eyemakeup #셀카 #selfie #일상 #daily,35,1,'0',2017-12-12 15:33,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#마몽드', '#렌즈타운', '#beauty', '#cosmetic', '#눈화장', '#eyemakeup', '#셀카', '#selfie', '#일상', '#daily'"
mua.cassy,Getting back to eyeliner apparently. Really enjoying this @aritaum_official liquid eyeliner. What eyeliner do you use? ...#nyx #cutcrease #mua #메이크업 #potd #makeupartist #makeuprevolution #lookoftheday @nyxcosmetics #aritaum #아이섀도우 #glowup #instadaily #makeup #아리따움 #dailylook #selfie #셀카 #셀스타그램 #visagie #oogschaduw #morphe @makeuprevolution,13,1,'0',2017-12-12 15:21,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#nyx', '#cutcrease', '#mua', '#메이크업', '#potd', '#makeupartist', '#makeuprevolution', '#lookoftheday', '#aritaum', '#아이섀도우', '#glowup', '#instadaily', '#makeup', '#아리따움', '#dailylook', '#selfie', '#셀카', '#셀스타그램', '#visagie', '#oogschaduw', '#morphe'"
9710eva.tw,🌟zoeva的眼影粉質很細而且顯色度很高，大愛❤️@🌷步驟：用金棕色將整個眼窩打底，之後用乾燥玫瑰色在眼尾的地方畫一個大ㄑ，來回疊擦，之後用黑色在眼頭跟內眼角的地方暈染。#zoeva #隱眼 #隱形眼鏡 #眼影 #化妝品 #眼妝 #彩妝 #分享 #love #眼妝#eotd#instamakeup#limecrimemakeup#makeup#f4f #motd#asianeyes #에뛰드하우스#아리따움#アイメイク#アイシャドウ,230,1,'0',2017-12-12 14:47,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#zoeva', '#隱眼', '#隱形眼鏡', '#眼影', '#化妝品', '#眼妝', '#彩妝', '#分享', '#love', '#眼妝', '#eotd', '#instamakeup', '#limecrimemakeup', '#makeup', '#f4f', '#motd', '#asianeyes', '#에뛰드하우스', '#아리따움', '#アイメイク', '#アイシャドウ'"
jini_174,17-12-12#오늘의눈화장 #오늘의화장 #눈 #눈화장 #눈화장의중요성 #눈스타그램 #화장 #데일리메이크업 #메이크업 #makeup #selfie #셀스타그램 #셀피 #얼굴 #얼스타그램 #분할사진 #아리따움 #샤인픽스아이즈 #재즈라운지 #미샤 #트리플섀도우 #레드옴브레 #모닝커피 #립 #립펜슬이탈프리즘 #아키스 #오렌즈 #제니스3칼라 #눈썹 #예뻐진의원모닝커피가 제법 색이 예쁘다💕 세상에서 화장품 갖고 노는 게 제일 재밌오😃,15,1,'0',2017-12-12 14:39,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#오늘의눈화장', '#오늘의화장', '#눈', '#눈화장', '#눈화장의중요성', '#눈스타그램', '#화장', '#데일리메이크업', '#메이크업', '#makeup', '#selfie', '#셀스타그램', '#셀피', '#얼굴', '#얼스타그램', '#분할사진', '#아리따움', '#샤인픽스아이즈', '#재즈라운지', '#미샤', '#트리플섀도우', '#레드옴브레', '#모닝커피', '#립', '#립펜슬이탈프리즘', '#아키스', '#오렌즈', '#제니스3칼라', '#눈썹', '#예뻐진의원모닝커피가'"
l.yunha09,Ok~ 내가 좌랑아닌 좌랑좀 하려고 하는데~선물받아따#구미 #아리따움 #코팩 #마스크팩 #수분크림 #썬크림 #젤리 #빈♥️ #럽스타그램,31,4,"(1, 'art_brewing', '😄👍'), (2, 'fourinone_beauty', '사진잘보고 갑니다 ~ ^^💫'), (3, 'hong12.09', '피부드러워'), (4, 'sbeauty_c', '구경잘하고갑니다 ^^')",2017-12-12 14:36,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#구미', '#아리따움', '#코팩', '#마스크팩', '#수분크림', '#썬크림', '#젤리', '#빈♥️', '#럽스타그램'"
jeong.jihyeon,#아리따움 #엔젤키스틴트 #발색천재틴트 #은우틴트 #머랭틴트 #지속력짱 #메인컬러 #2호엔젤누드 #코랄베이지 #10호헤븐 #핑크레드천사처럼 가볍고 키스처럼 강렬한 앙큼 달달 머랭틴트💋머랭쿠키 처럼 가볍고 보송한 느낌!,37,1,"(1, 'sboni_korea', 'Great~!')",2017-12-12 14:35,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#엔젤키스틴트', '#발색천재틴트', '#은우틴트', '#머랭틴트', '#지속력짱', '#메인컬러', '#2호엔젤누드', '#코랄베이지', '#10호헤븐', '#핑크레드천사처럼'"
_sujoo81022,#Repost @ming_jis2 (@get_repost)・・・이성경 아리따움 광고.. 여신 포스..💞#서울 #강남 #아리따움 #이성경 #역시 #모델 #LeeSungKyung,18,2,"(1, 'art_brewing', '😇'), (2, 'dia__mant_', '😇')",2017-12-12 14:29,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#Repost', '#서울', '#강남', '#아리따움', '#이성경', '#역시', '#모델', '#LeeSungKyung'"
irenehy_1128,진저슈가 오버나이트 립 마스크🍯매일 자기 전에 바르고 자는 제품이에요:)뷰티유튜버 시드니님의 추천으로 사서 써보고 있는데 정말 좋아요👍🏻자기 전에 듬뿍 두껍게 발라주면 그 다음날 정말 촉촉한 입 상태가 되어서 요즘은 매트한 립 바를 때도 어려움이 없어용!단점은 굉장히 꾸덕한 제형이라 손으로 바르고나면 물로 지워도 뭔가 잘 안지워지는 느낌과풀같은 제형이라 바르고 잘 때 모든 먼지들이 입에 붙을 거 같은 기분이 드는 거 외에는😅정말 추천템이에요😆...#아리따움 #진저슈가오버나이트립마스크 #추천템 #후기 #립밤 #뷰티 #메이크업 #코덕 #beauty #makeup #cosmetic,1,1,"(1, 'hwanggirin', '선팔왔어요~')",2017-12-12 14:17,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#진저슈가오버나이트립마스크', '#추천템', '#후기', '#립밤', '#뷰티', '#메이크업', '#코덕', '#beauty', '#makeup', '#cosmetic'"
jini_174,17-12-12#오늘의눈화장 #오늘의화장 #눈 #눈화장 #눈화장의중요성 #눈스타그램 #화장 #데일리메이크업 #메이크업 #makeup #selfie #셀스타그램 #셀피 #얼굴 #얼스타그램 #분할사진 #아리따움 #샤인픽스아이즈 #재즈라운지 #미샤 #트리플섀도우 #레드옴브레 #모닝커피 #미샤섀도우 #내추럴픽스브러쉬펜라이너 #브라운 #오렌즈 #제니스3칼라 #눈썹 #예뻐진의원미샤 세일해서 팩트도 살겸 들렸는데 많이도 사왔다😂 트리플 섀도우 나름 괜찮으다😊,16,1,"(1, 'b2jhair', '배원장입니다~좋은하루되세요~😄')",2017-12-12 14:17,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#오늘의눈화장', '#오늘의화장', '#눈', '#눈화장', '#눈화장의중요성', '#눈스타그램', '#화장', '#데일리메이크업', '#메이크업', '#makeup', '#selfie', '#셀스타그램', '#셀피', '#얼굴', '#얼스타그램', '#분할사진', '#아리따움', '#샤인픽스아이즈', '#재즈라운지', '#미샤', '#트리플섀도우', '#레드옴브레', '#모닝커피', '#미샤섀도우', '#내추럴픽스브러쉬펜라이너', '#브라운', '#오렌즈', '#제니스3칼라', '#눈썹', '#예뻐진의원미샤'"
c__yuuuuri1130,...갖고 싶다…ㅠㅠ..#화장품#귀여운#한국어#패션#파운데이션#립#아이섀도우#아이 라인#팩#아리따움#쓰리컨셉아이즈#바니라코#3ce#dholic#creemare#etudehouse#thefaceshop#missha,34,5,"(1, 'moonlight_mermaid1', '😺✋'), (2, 'beauty_theqoo', '뷰티 더쿠들의 놀이터-! 뷰티더쿠에서 뷰티관련 리얼정보와 유용한 이벤트 정보 받아보세요~'), (3, 'dubuuuuu', '😋'), (4, 'hibilng', '^^'), (5, 'loveling_bling', '감기조심하세용!!')",2017-12-12 13:49,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#화장품', '#귀여운', '#한국어', '#패션', '#파운데이션', '#립', '#아이섀도우', '#아이', '#팩', '#아리따움', '#쓰리컨셉아이즈', '#바니라코', '#3ce', '#dholic', '#creemare', '#etudehouse', '#thefaceshop', '#missha'"
ringapeble_cosme,조촐한 #motd 날씨 미친 거 아닌가요 한반도 괜찮은건가....#입큰 #에스더러브스유 #트윙클아이컬렉션 #아리따움 #컬러라이브틴트 #비바 #오늘의화장,33,1,"(1, 'dia__mant_', '😃😃')",2017-12-12 13:37,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#motd', '#입큰', '#에스더러브스유', '#트윙클아이컬렉션', '#아리따움', '#컬러라이브틴트', '#비바', '#오늘의화장'"
cosmeyn26,흐흐 뒤늦게 올리는 #오늘#motd#오늘의화장눈은 #미샤#이탈프리즘#머멀레이드 그리고 #아리따움#모노아이즈#테이크미아웃 !!#애교살 은 #스킨푸드#파티아이섀도우#베리믹스푸딩 그리고 #맥#허니러스트 영롱보스.. ♥️ #립 은 생각보다 넘잘어울려서 보면서감탄했던 조합..!#롭스 에서 1900원에 득템했던 #시크릿키 립스틱 베이스로 깔고 중앙엔 #랑콤#압솔뤼루즈#다크로즈버건디 톡톡..👄포도느낌나면서 부담스럽지않은 #버건디립 완성!#데일리#화장기록#일상#화요일#데일리메이크업#일상기록#립덕#립조합,4,1,'0',2017-12-12 13:30,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#오늘', '#motd', '#오늘의화장눈은', '#미샤', '#이탈프리즘', '#머멀레이드', '#아리따움', '#모노아이즈', '#테이크미아웃', '#애교살', '#스킨푸드', '#파티아이섀도우', '#베리믹스푸딩', '#맥', '#허니러스트', '#립', '#롭스', '#시크릿키', '#랑콤', '#압솔뤼루즈', '#다크로즈버건디', '#버건디립', '#데일리', '#화장기록', '#일상', '#화요일', '#데일리메이크업', '#일상기록', '#립덕', '#립조합'"
ming_jis2,이성경 아리따움 광고.. 여신 포스..💞#서울 #강남 #아리따움 #이성경 #역시 #모델,33,3,"(1, 'ye_gini99', '밍지쓰 언제와 보고싶어 죽겟당😭😭😞💋💋'), (2, 'ming_jis2', '@ye_gini99 그니까 ㅠㅠ 우리 번갈아가면서 이러케 됭네'), (3, 'prime_masterplan', '맞팔해요~^^')",2017-12-12 13:12,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#서울', '#강남', '#아리따움', '#이성경', '#역시', '#모델'"
poiju3051,".탈모가 고민이신가요?남성들도 고민되지만 여성분들도 고민이 많으시더라구요..저역시도 두피가 다 보일만큼 안좋았는데, 전신디톡스를 하고 천연샴푸와 린스로 바꾸니 머리카락이 많이 자라서 주변에서 깜짝! 지금도 유지중이구요.다이어트 때문에 했지만 덤으로 탈모까지 해결!.이런 놀라운 일이 어디있나요?정말 올바른 다이어트. 시너지 디톡스 다이어트 랍니다. :)...🔸️단기 다이어트🔸️✔ 카톡문의➡ mwefr1147 또는👉 @poiju3051 프로필하단 링크를 통해 상담신청 해주세요👈(DM은 확인이 느릴 수 있어요😊)",42,4,"(1, 'poiju3051', '#탈모 #화장 #화장품스타그램 #메이크업 #뷰티그램 #뷰티인사이드 #뷰티팁 #아리따움 #데일리메이크업 #맥 #헤어스타그램 #데일리룩 #데일리코디 #데일리패션 #미샤 #패션스타그램 #인스타코디 #코디룩 #여자패션 #남자패션 #남자코디 #오오티디 #30대 #40대 #20대'), (2, 'wholesale_much', '😍'), (3, 'english_god', '자주올게요:)'), (4, 'english_god', '맞팔부탁드려요^^')",2017-12-12 13:02,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,
yeonu_0312,연어 눈화장 빡세 ❀.(*´▽`*)❀.. . .#데일리메이크업 #메이크업 #디어렌즈 #아이돌퀸유럽 #그레이 #아리따움 #아리따움추천 #아이돌래쉬 #중3 #02년생 #소통 #선팔 #맞팔 #선팔하면맞팔,30,5,"(1, 'jeonsy', '잘봤어요😍'), (2, 'beauty_theqoo', ""뷰티더쿠들은 보시오! '뷰티더쿠'에서 유용한 정보와 이벤트 정보를 받아볼 수 있다고 하지 않소.""), (3, 'clipthemoon', '😃😃'), (4, 'wessenkorea', '예뻐요~짱짱'), (5, 'sbeauty_c', '구경 잘하고 갑니다. 제인스타도 놀러오셔요~ ^^')",2017-12-12 12:33,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#데일리메이크업', '#메이크업', '#디어렌즈', '#아이돌퀸유럽', '#그레이', '#아리따움', '#아리따움추천', '#아이돌래쉬', '#중3', '#02년생', '#소통', '#선팔', '#맞팔', '#선팔하면맞팔'"
j_a_reummm,#은우틴트 #발색천재틴트 #아리따움 #아리엘 #색이쁨💕 #취행저격💘,18,6,"(1, 'eunhee_2015', '구경잘하고갑니다 ^^'), (2, 'kayom_v', '또 피드 구경 올게용'), (3, 'j_a_reummm', '@eunhee_2015 감사합니다~'), (4, 'j_a_reummm', '@kayom_v 네~!감사합니다'), (5, 'dmaa__02', '올리신 사진 너무 짱짱이에요'), (6, 'j_a_reummm', '@dmaa__02 감사해요~')",2017-12-12 11:55,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#은우틴트', '#발색천재틴트', '#아리따움', '#아리엘', '#색이쁨💕', '#취행저격💘'"
garamg_,Repost @aritaum_official ❤[로맨틱 홀리데이_SANTA FANTASY]내 손톱에 크리스마스 느낌내기🎅🏼-모디로 완성하는크리스마스 네일 룩!🎄-귀여운 산타와빨간 코 루돌프까지!완전 귀엽자나~(◍˃̵͈̑ᴗ˂̵͈̑)-두근두근 크리스마스가기다려진다아..💕-영상을 보면서 쉽게 따라해보세요!-#크리스마스네일 #christmasnails #연말네일 #겨울네일 #winternails #네일아트 #네일스타그램 #nailstagram #크리스마스 #christmas #xmas #산타 #루돌프 #모디네일 #모디 #modi #아리따움 #ARITAUM #손모델 #handmodel #손모델배가람,105,8,"(1, 'yonexkang', '손끝엔 벌써 크리스마스가 찾아왔네요~🎅 루돌프 너무나 귀여워요~\U0001f98c'), (2, 'garamg_', '@yonexkang 그쵸 저도 루돌프가 제일 귀여웠어요ㅎㅎ'), (3, '_2jam', '가끔 그런 생각을해요 나도 한번쯤 해볼까...'), (4, 'garamg_', '@_2jam 손모델이요?ㅋㅋㅋ'), (5, '_2jam', '@garamg_ 아니욬ㅋㅋㅋㅋㅋ네일을..제가어찌감히 손모델을 하겠습니까 ㅠㅠ'), (6, 'garamg_', '@_2jam ㅋㅋㅋㅋ한번 따라해 보아요'), (7, 'mimi.jjoojjuu', '손이 예쁘이 네일도 이뿌뮤ㅠㅠㅠ'), (8, 'garamg_', '@mimi.jjoojjuu ㅎㅎ감사해용😝')",2017-12-12 11:19,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#크리스마스네일', '#christmasnails', '#연말네일', '#겨울네일', '#winternails', '#네일아트', '#네일스타그램', '#nailstagram', '#크리스마스', '#christmas', '#xmas', '#산타', '#루돌프', '#모디네일', '#모디', '#modi', '#아리따움', '#ARITAUM', '#손모델', '#handmodel', '#손모델배가람'"
0week_b,몇달뒤면 못하는 네일아뚜#아리따움 #네일스티커,22,1,"(1, 'sboni_korea', '구경잘하고갑니다 ^^')",2017-12-12 10:52,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#네일스티커'"
stacey.jin,색갈 너어어무 이뽀-.-#마몽드 #틴트 #립스틱 #립스타그램 #아리따움 #메이크업 #liptint #lipstick #뷰티 #메이크업 #00년생 #18살 #burgundy #맞팔 #소통 #데일리 #고2스타그램 #선팔 #lip #립틴트 #red #좋아요 #맞팔은댓글 #일상 #데일리그램 #일상스타그램 #고2 #인친 #뷰티스타그램 #화장품,64,7,"(1, 'sunjeongnam', '멋있네요'), (2, 'hi.sobe', '좋아요오~!'), (3, 'zemu.official', '안녕하세요😊'), (4, 'moaru_store', '잘 보고 가요~ 소통해요! ^^'), (5, 'eo4._', '👍🏻👍🏻👍🏻👍🏻'), (6, 'spongeables.korea', '맞팔하고 싶어요 ㅎㅎ😺'), (7, 'hwi915_', '자주올게요~')",2017-12-12 10:33,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#마몽드', '#틴트', '#립스틱', '#립스타그램', '#아리따움', '#메이크업', '#liptint', '#lipstick', '#뷰티', '#메이크업', '#00년생', '#18살', '#burgundy', '#맞팔', '#소통', '#데일리', '#고2스타그램', '#선팔', '#lip', '#립틴트', '#red', '#좋아요', '#맞팔은댓글', '#일상', '#데일리그램', '#일상스타그램', '#고2', '#인친', '#뷰티스타그램', '#화장품'"
yoo.helena,".운동에만 신경쓰느라 피부를 버린 것 같아서오랜만에 뷰티템들 쇼핑을 왕창 해보았다..살림 거덜날 것 같지만 정말 필요한 것들이라나는 매우 합리적인 소비를 했다고 생각한다..그 중 제일 합리적인 건 가운데 있는 향수인데왓슨스에서 19,000원에 구매했다. 섬유유연제의 향이 난다. .본부장님께 자랑했더니 차라리 섬유유연제를 사지 왜 섬유유연제 향이 나는 향수를 사냐고 바보냐고 하셨다. 하지만 운동 후에 뿌리면 ""어머 쟤는 운동 후에도 섬유유연제의 향이 나네!""하면서 남자들이 반할거라고 그럼 내년에 결혼할 수 있다고 덕담도 아끼지 않으셨다. 고맙습니다 ^_____^..#뷰티템 #아리따움 #아이오페 #러쉬 #왓슨스 #비쉬 #오하나마할로 #섬유유연제향 #합리적인소비 #쇼핑은즐거워",86,18,"(1, 'umh0211', 'ㅋㅋㅋㅋㅋㅋㅋㅋ합리적인 소비로 기분이 좋아졌습니다....피부는?'), (2, 'sboni_korea', '제인스타도놀러오셔요~!'), (3, 'myunyong_um', '손 공짜로 씻는 곳.'), (4, 'ccomo__', '또 놀러 올게용! 🐣'), (5, 'shine_blaze', '예뻐요❣'), (6, 'running_record', '내년에 꼭! 결혼하세요!!ㅎㅎ운동 후에도 섬유유연제 향기가 나는 아가씨ㅎㅎ향기나는 아가씨'), (7, '6steph19', '반가워요! 자주 놀러올게요😬!!!🌟'), (8, 'kyeg_korea', '인스타 잘보고갑니다✌'), (9, 'spongeables.korea', '굿굿!! 맞팔해요!☺😸'), (10, 'gobabygolady', '사진잘봤어용~~🙏'), (11, 'yoo.helena', '@myunyong_um ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'), (12, 'yoo.helena', '@umh0211 오늘부터 팩 시작'), (13, 'yoo.helena', '@running_record 해피런때 중전 코스프레하고 뿌리고 가지욧 🐶'), (14, 'running_record', '@yoo.helena 향기 쫓아다녀야겠당ㅋㅋ향기 코스프레'), (15, 'christinism_jini', '이쁜옷만있는이쁘니꼬양입니다.^-^ 겨울, 봄 신상 구경오시고 소통하고지내요!!😄'), (16, 'leprive_sun', '굳굳😸'), (17, 'myunyong_um', '@umh0211 @yoo.helena 그냥 레이져 한번 받으러가자.'), (18, 'marieclairekorea', '다양한 정보가 가득한 마리끌레르로 놀러오세요😸')",2017-12-12 10:24,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#뷰티템', '#아리따움', '#아이오페', '#러쉬', '#왓슨스', '#비쉬', '#오하나마할로', '#섬유유연제향', '#합리적인소비', '#쇼핑은즐거워'"
